artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,release_month,release_year
Ed Sheeran,Afterglow,6M2dZGkK53Q2mZZtCq0pTo,Summer Hits 2000-2021,1jSPxsZxhRpRphIkAUeUHI,2021-07-02,3,False,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],July,2021
Ed Sheeran,I Don't Care,7KOjLMmOb33hhWpXyC5uD9,Some Pop Music,7ofkglCgOvjdJxdribErq5,2022-04-15,3,True,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],April,2022
Ed Sheeran,Bad Habits,28RQx5pH9T9LZXY02IheWc,Summer Hits 2022,1iZWPxTtR4c93pG4dMGyxS,2022-07-08,5,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[],July,2022
Ed Sheeran,Shivers,6M91QFa3fXCmKwGpabbt9e,Happy Pop Hits,3Qhq2OwcQSq9yIJV4Hx8Cd,2022-05-13,6,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],May,2022
Ed Sheeran,Merry Christmas,7n5SnEy7TdhfRsZbASuOaj,Weihnachtslieder 2022 - Bekannte Weihnachtslieder,59Kw96zJdQEI8sXN4B0TzQ,2022-10-28,5,False,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John'],October,2022
Ed Sheeran,2step,1iXVfaGYBHab8tVNt6Ji4V,stop using your words as weapons,7GEwRWfWyy0ZHhXboa2pKJ,2022-12-09,9,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],December,2022
Ed Sheeran,Castle on the Hill,5RfLjEPyNU6uMWtc5uux7z,Zodiac Series: Water Signs,1NLXnHjDRR9SgQFDl3trmk,2023-01-20,1,False,0.461,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[],January,2023
Ed Sheeran,Celestial,5x8LhMQBSSl3J3oB31WZIE,Your Perfect Songs Vol. 2,2UKWlpFfFcqbKd1UCUCatB,2023-01-20,6,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[],January,2023
Ed Sheeran,Thinking Out Loud,6BkPSs64vnCQVwME0ywwmf,Flowers,4mBdnes2OEp1GufEBKbPXG,2023-02-10,8,False,0.781,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[],February,2023
Ed Sheeran,2step,3iYcR6oUJxA4SOaczf4KRH,Hits Australia,0jzzcJHUfSTn3taY3yfrCH,2023-02-03,5,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],February,2023
Ed Sheeran,Bad Habits - Joel Corry Remix,2OUyXPP7zqMdA7T21p3b9o,Dance Pop Remixes,4NvDV5S5OfPv2bSdhADMpZ,2022-07-15,2,False,0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,4,['Joel Corry'],July,2022
Ed Sheeran,Galway Girl,2PDp6Bm90odah727T9JBrB,Dance Monkey - 10's All Out,4mLKJKA718bklMVI91jQJq,2021-08-06,9,False,0.599,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[],August,2021
Ed Sheeran,The Joker and the Queen,6DshgFvUhr2zea2x2kFce5,Today's Soft Hits 2022,4gsk5orWwwqcbYVUi5b4r7,2022-06-17,3,False,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[],June,2022
Ed Sheeran,Candle In The Wind - 2018 Version,1RC7EuILpQQd5ImJEtK9dZ,Acoustic Love,71JQAH19h4St8ied2GQMC2,2021-01-22,6,False,0.549,0.448,4,-10.478,1,0.0454,0.734,0.0,0.117,0.505,76.029,5,[],January,2021
Ed Sheeran,Galway Girl,6lXLtYAn4vKiJJmi6AclQV,100 Greatest Driving Songs,3D5BaRZxngDIZP811L4p1N,2022-08-19,8,False,0.599,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[],August,2022
Ed Sheeran,Castle On the Hill - Throttle Remix,3AWnTrsJVvD9omWU15gw8L,Totally Feelgood,4IgqnULwx30ClhvRKRIUaM,2022-03-04,7,False,0.586,0.86,2,-4.023,1,0.0539,0.0412,0.0,0.372,0.203,138.03,4,['Throttle'],March,2022
Ed Sheeran,Perfect,3zBlqoRPK534wdBCqfAWZZ,100 Love Songs Classic Hits,4rRAefFaHb3j4aQUtZ0Xnr,2023-01-27,6,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],January,2023
Ed Sheeran,Perfect,7DabZenwKlkTPDKBanPiGz,Feliz Navidad,5eQcLJAC19C4oArB0KHgQ1,2021-11-12,2,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],November,2021
Ed Sheeran,Thinking Out Loud,7nP2XgJzOqj65TM8W0nIdw,cheek-to-cheek dance,64csGsfJSn5RNENt79x1CD,2022-11-18,5,False,0.781,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[],November,2022
Ed Sheeran,Photograph,65G4FOhQPMSqu2qppG8OOJ,Flowers,4mBdnes2OEp1GufEBKbPXG,2023-02-10,7,False,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[],February,2023
Ed Sheeran,I Don't Care,1uZdIyG2QvHNzZfVmpoBWG,Cardio Dance Workout,3W6UWBuFrIrgOhWntgIgRI,2022-07-22,6,True,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],July,2022
Ed Sheeran,Perfect,6oaCdi54v7iwwQjOVy798M,Our Song - Pop Chill 100,4Eo23WuQ6M2Y6RsXcwBK5p,2021-12-17,8,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],December,2021
Ed Sheeran,Don't,1lC7mx8pUiFOtgi7dtVvwF,10's Soft Pop,68LvYa06EBX5t1tmRfy82s,2021-12-10,3,False,0.807,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[],December,2021
Ed Sheeran,Kiss Me,3QLceOaP1ps5MfNbf1KdEi,Mine - The Best Soft Pop,6yN1zbmXXlGnl6UYWYZztQ,2022-02-18,7,False,0.593,0.227,2,-16.67,1,0.0493,0.638,0.00508,0.0248,0.181,74.98,4,[],February,2022
Ed Sheeran,Shivers,0mf07VUymqXC5HkrLfY93i,Sway - Big On the Internet,4EETK25ajBkzcmQcKmbmAI,2022-06-24,2,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],June,2022
Ed Sheeran,Shivers,2FMnurzpYcxIU2CE04UwAQ,Charts 2022 – Radio Top Hits Deutschland,3fwR45JZz7lLuTlBZNpCnf,2022-08-19,29,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],August,2022
Ed Sheeran,Perfect,5sbv4Zg8WCTLQvNJtKpARa,Good Morning Gorgeous - Easy Hits,1Ou566Q14jLIjaX7RXx0Ej,2022-10-28,5,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],October,2022
Ed Sheeran,Thinking Out Loud,3mYVyrqLo3OpOWeRDYNUtE,Eats & Beats,6Odezd4PL6tk5CmNqoSvVC,2021-09-03,2,False,0.781,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[],September,2021
Ed Sheeran,Perfect,0Mw6R46uBjc1XlO4ugWPN8,Top Hits: Pop,7mYt81JL4uZ0stHcRCjMpi,2021-08-06,2,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],August,2021
Ed Sheeran,Perfect,2iNyBbXuJycvZg2TBOFSdH,Modern Pop Ballads,6vpBZMlY7pEDRPXCbcJRPK,2021-04-02,5,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],April,2021
Ed Sheeran,Sing,2dVyV8y9hOhZH2EPI5zpu7,Pop All Night,3vuspBoRG5GCXqJkaC1Kc0,2022-08-26,5,False,0.818,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[],August,2022
Ed Sheeran,Shivers,3SxCHqZkzSDRNlryzcUE8q,Pop Playlist,03z9JUIE3yvpcCKzV2VmAO,2022-05-13,3,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],May,2022
Ed Sheeran,Don't,6VUYlWHbSZ3FG1zfZraJ9j,Pop Radio,2ARnDdnX7eB248ssRnR8sf,2022-04-01,2,False,0.807,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[],April,2022
Ed Sheeran,Perfect,11oHGrb6a4WlRlF2nrUgyB,Top Hits 2010-2020,5SX2ckmXPzTgWpWfOoTrn0,2022-06-10,9,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],June,2022
Ed Sheeran,I Don't Care,7ySXuIin86pc6mizNSReml,Top Pop,7EJgtlG2JEpKkWcJaHkQ4j,2021-12-03,16,True,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],December,2021
Edward Christopher Sheeran,Perfect,0BLb0zSAoazd71oJVFaHHH,Beautiful Instrumentals,41D0BrJm3CO58V1YV4gHyp,2021-12-03,3,False,0.19,0.182,7,-14.203,1,0.0428,0.936,0.933,0.106,0.305,208.794,3,['The Cello Guys'],December,2021
Ed Sheeran Band,Shape of You (Piano Version) - Original,3ej6H9QHHXoZcJdEqLVHOp,Shape of You (Piano Version) [Original],29eIZlXAYcyI3Au8epdgCQ,2018-05-12,8,False,0.675,0.12,1,-19.202,0,0.0449,0.994,0.941,0.118,0.447,96.012,4,[],May,2018
Edward Christopher Sheeran,Perfect (Arr. for 4 Marimbas),41iQhySYQ0WjUra2XcAWhv,Perfect (Arr. for 4 Marimbas),33vnZLBfIKNluA4fFXpi8d,2019-08-30,3,False,0.491,0.129,8,-15.46,1,0.0606,0.984,0.881,0.0683,0.101,104.021,4,['The Wave Quartet'],August,2019
Ed Sheeran,Perfect,4m7QziPl7yNH1OebqcdysN,Sing Along Classics,3mTNmO1EHtUSgWh07C60GN,2023-02-17,0,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],February,2023
Ed Sheeran,Bad Habits - Joel Corry Remix,0cBXZlgkdoIvYRFd7uOjo9,Bottomless Brunch,6SOobWdw3IzhNRevcmbQ8n,2023-02-17,4,False,0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,4,['Joel Corry'],February,2023
Ed Sheeran,Visiting Hours,41D4jwhTKeqb76wlueb8nk,Laidback 20's,1lSlIUvpGMqwFBJ3MEON17,2022-10-28,0,False,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[],October,2022
Ed Sheeran,Perfect,6phJq7VhOSqum2uBFewqiS,Natale 2022,0jhyOgAfYKaIvKBMkx2hQU,2022-09-30,3,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],September,2022
Ed Sheeran,Visiting Hours,3yL0U7omavMnqvsGF7OlPB,Acoustic Pop,0HthkTM1227WLViqYdeXvO,2022-12-09,1,False,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[],December,2022
Ed Sheeran,Bad Habits,3TNqmOGtI5E72tcqytROBk,This Is Hits 20s,6SVOkuwLfuU8Izw8Rsz6Ql,2022-11-04,0,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[],November,2022
Ed Sheeran,Candle In The Wind - 2018 Version,3365ex4KE9tRlpcpNy9USD,The Best Acoustic Album In The World...Ever!,4ibRq5vd5cMJAmgv6ncWaB,2022-08-01,1,False,0.549,0.448,4,-10.478,1,0.0454,0.734,0.0,0.117,0.505,76.029,5,[],August,2022
Ed Sheeran,Shivers,1cKTtmpqFGrIdaGX04ln7B,This Is Hits 20s,6SVOkuwLfuU8Izw8Rsz6Ql,2022-11-04,0,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],November,2022
Ed Sheeran,Drunk,402RJ0MWKAEOugKnfvQ4DG,Happy New Year 2023,5fQGgxRgeSOOLJoyatusfN,2022-12-02,3,False,0.733,0.652,7,-9.101,1,0.0696,0.419,2.53e-06,0.521,0.459,99.998,4,[],December,2022
Ed Sheeran,Shivers,3ZhWMqL1K1C0eoAwmYbXPl,Who's That Chick? - Viral Bangers,1GZcMBDcPOUxcHGfvxJ7tF,2022-03-11,3,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],March,2022
Ed Sheeran,Merry Christmas,7m6cRqeplDcm79ZjvcSlKV,Happy Xmas,1XjAZlt4f3dOAq4s5jmarL,2022-10-01,0,False,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John'],October,2022
Ed Sheeran,Thinking Out Loud,572zkc2GdZ148jJa1ntfhB,Pop Chillout,37GPTiav8BRBCz0cSOz3qe,2021-08-27,2,False,0.781,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[],August,2021
Ed Sheeran,Perfect,0NlI2rqqLocHkK6vsAJTrj,Internet Hits 2022,3bMWC3KfIR6yyCosqssUPf,2023-02-18,2,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],February,2023
Ed Sheeran,Autumn Leaves,6SmHHcZBijdus3gT6N7ChU,Natural Acoustic,3swX3k3H00xDzaCuc1nU5f,2022-12-30,0,False,0.555,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[],December,2022
Ed Sheeran,Bad Habits,3r0PQp85aaKZ2XBZkLDoDj,Sylvester Party Hits 2022 / 2023,6HddYKQx5ctqxiq8t4biHz,2022-12-09,2,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[],December,2022
Ed Sheeran,2step,2dLcMDjj1n6ArGqzBySpZd,New Pop Magic,0dQvpHN8mT93ZeLf4g9BE5,2022-11-04,1,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],November,2022
Ed Sheeran,Don't - Rick Ross Remix,3B40ndDTCj300PdjyTALLE,All Night - Classic 10s,2LSzf29hJ9AFJqEUZZrLQ7,2022-07-29,0,False,0.805,0.63,1,-7.103,1,0.115,0.0147,0.0,0.559,0.824,95.057,4,['Rick Ross'],July,2022
Ed Sheeran,I Don't Care,1VxIoK04TWLAZTNRieqIlt,Sugar Pop,0eCF93omtJDMmbgNRxSQ3L,2022-12-09,1,True,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],December,2022
Ed Sheeran,The A-Team,2DiF9yOdf0VWcej3caQ0Ig,Hyggelige hits & stille musik,0CliMNhvwIfnJxXhLgkPOt,2023-02-20,7,False,0.642,0.289,9,-9.918,1,0.0366,0.669,0.0,0.18,0.408,84.996,4,[],February,2023
Ed Sheeran,Castle On the Hill,0QZjrxJHyOXZuzYbqboQQd,This Is Pop,3UpizeAdy514hjc4O1GgHd,2021-09-03,2,False,0.461,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[],September,2021
Ed Sheeran,Afterglow,4NB5GkGdnOYQzR9S3kLIap,Evening Acoustic,2vv8qyuO7oY9V1eIp5hePq,2021-08-20,9,False,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],August,2021
Ed Sheeran,I Don't Care,4SDvxcu5tEVNqsEsURay5v,Best Collabs,1OEWR80pA4ZMuRJMvqC878,2023-02-23,3,True,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],February,2023
Ed Sheeran,Bad Habits - Joel Corry Remix,3ThipkEHLlnObGjqUF4zLu,Massive Pop Remixes,0RQyRHbb9fhECKkg94bVdv,2022-07-15,0,False,0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,4,['Joel Corry'],July,2022
Ed Sheeran,2step,5h56TyyiaLJ1hSgR0UGQPr,Big City Life Hot Hits,1KPUggvItmSXZmPZicAgsu,2022-10-28,1,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],October,2022
Ed Sheeran,Perfect,6lf4YXbiV51sTsIbcceXyu,XOXO Pop,5jzSlGo8pOrSGEpYxr4IMv,2021-10-29,0,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],October,2021
Ed Sheeran,2step,3D1ax6ZODRViNipjzlVXPR,Trending Tracks,5vho0FbV9J4ll2f1awqo6m,2022-11-04,1,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],November,2022
Ed Sheeran,Shivers,69QyJMIPjXYrabVvV2ffgV,I'll Be There - Pop Love,2iDQCfUhwWdPlD2WBCSM3W,2022-09-02,0,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],September,2022
Ed Sheeran,Afterglow,1jyCCqQmqPjs3X4TQARhYS,Nothing Feels Better: Warm Fuzzy Feeling,61giSrlFbrv9ANCSF9OwBj,2022-03-11,0,False,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],March,2022
Ed Sheeran,Perfect - Acoustic,33OzIzAQQOemv2ZFVSJmsk,Relaxing Christmas,5pgJ3W75UE9KPyruj1HlfJ,2021-11-12,0,False,0.465,0.377,7,-5.79,1,0.039,0.459,0.0,0.114,0.407,189.948,3,[],November,2021
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,5AzD6axkqKO3DC8t5hX62w,Weekend Floorfillers,5vhr7Z8wUN07MJRbCxq97Y,2022-05-20,0,False,0.684,0.823,0,-4.881,1,0.0296,0.00569,7.27e-06,0.201,0.384,117.994,4,['Tiësto'],May,2022
Ed Sheeran,2step,133EJNWPaa9qwAA4MdpFqb,Everyday Favourite Feelgood,3MrKlfPnjatITfKMVg524A,2022-08-12,1,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],August,2022
Ed Sheeran,How Would You Feel (Paean),56voUYMH7ePWr1IKb22jVk,Marry Me: Modern Love,0rNQonmXw0kQUNPXeOoC1I,2023-02-18,2,False,0.618,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.983,4,[],February,2023
Ed Sheeran,Shivers,79Zlwcj6uXxJ1F2HYqYWax,party bangers,68iob0Sk41mRPGW6E71qJl,2023-02-17,0,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],February,2023
Ed Sheeran,Perfect,7u40otoQ63GdHl2tYjySLm,Platinum Pop,4MmOb7fN2TyA6RBryKbbQk,2021-10-22,0,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],October,2021
Ed Sheeran,Tenerife Sea,2KOL3HLic7ZivWRZy5O8DM,Love Again - Top Pop Hits,4QOyB4ktbwpicleVhHBE32,2022-02-18,3,False,0.526,0.345,8,-10.497,1,0.0374,0.7,1.13e-05,0.105,0.357,121.877,4,[],February,2022
Ed Sheeran,Perfect - Robin Schulz Remix,75rCGjDm5vYRXSh3zwREnI,Tropical House - Beach Club,2Wp0IX4CWRoepVOT3j2IGK,2022-07-15,1,False,0.507,0.746,8,-6.285,1,0.0711,0.0132,0.0,0.067,0.182,122.002,4,['Robin Schulz'],July,2022
Ed Sheeran,Merry Christmas,1mxXj3acpdcfKoL7d97Jx8,Christmas Workout by Pamela Reif,7mdxLskn9P5OyrzDpA1PBw,2022-12-14,2,False,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John'],December,2022
Ed Sheeran,Afterglow,4sdxZ7FLK2Y34Ez3OpzmDL,Pop Lab,4DlkmFdoQwnkpU3FwAoJVU,2022-09-02,1,False,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],September,2022
Ed Sheeran,The Joker and the Queen,6NtdnYdKnwIqkAR140joZg,Calming Ballads,4nGVLxjxJZcgw5f6I4hqi0,2022-06-17,1,False,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[],June,2022
Ed Sheeran,Overpass Graffiti,3yjDMKuNsGcZcN7HJRC5lz,Uplifting 20's,3D4HngOBC38ctVZTxAWJ7T,2022-09-09,0,False,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[],September,2022
Ed Sheeran,2step,2F53jsJGFtl07WAJYjLzyK,Lobby - Hot New Hits,3oJEL0iZRIBzEFSrPErN0E,2022-12-09,3,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],December,2022
Ed Sheeran,2step,5vB0Epz9tL75oGaGgiDZiq,Hits rentrée 2022,2Xa2XJLhax15tHOz1q13Ci,2022-09-23,0,False,0.763,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,4,[],September,2022
Ed Sheeran,Perfect,3rX8bRTHUsePuZPqkZturG,Instant Classics: Pop,3H7BoFPxqiw05XjjlWA0Rp,2022-06-10,0,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],June,2022
Ed Sheeran,Castle On the Hill,6HTX7gxVOElp24g89r1k6D,Hitmakers,7l43uZwiNpBSNcPbLSy8hC,2022-01-21,1,False,0.461,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[],January,2022
Ed Sheeran,Perfect,3yIY0arcUHnTOUIEeY6F9L,Dark Academia Pop,7MRdRQM1L6soJdDAOILi9p,2021-05-14,5,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],May,2021
Ed Sheeran,Afterglow,4u2NUSJtb77zXF1ZhuQJu0,Chill Out 2022,7dyp0IxVCP7MnfuRS4ZM3d,2022-01-21,1,False,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],January,2022
Ed Sheeran,2step,3SpsvKyrQI6ZMO9t9Fbete,Latest & Greatest,6WKPwZ3o3uBBL2OgJFdzdb,2022-11-25,0,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],November,2022
Ed Sheeran,Perfect - Robin Schulz Remix,6WWdFswUXaT00rB0AV8fkb,Pop Hits - Dance Remixes,2jB7uWS4os0wr2uUHLwxy3,2022-11-11,3,False,0.507,0.746,8,-6.285,1,0.0711,0.0132,0.0,0.067,0.182,122.002,4,['Robin Schulz'],November,2022
Ed Sheeran,I Don't Care,13P5OxQO28HtI5HgyIdpTT,Shape of Pop,4WyKEaSn6N7DHV0VVGSmtZ,2022-08-05,1,True,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],August,2022
Ed Sheeran,2step,2AksDxzJMLEV2mTLULlR7B,The Best of UK Top 50,1IPHqNOGMlrejqNfPYlCMd,2022-12-30,2,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],December,2022
Ed Sheeran,Shivers,38kmOtxos9WGAS5OMlJTAV,Spring Break Hits,6GVZxuynRfDFtCC9wXjQ3i,2022-04-15,0,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],April,2022
Ed Sheeran,Shivers,3yvXuiryNxEh7JPaYM0Sb2,Power Hour - Uplifting Tracks,1wfRGfQk3FGKqiSzU5MBVH,2022-10-07,1,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],October,2022
Ed Sheeran,Shivers,5lBcMU6123mqGfWV9miIoJ,Hits of 2022,3ApN85hqRaAD6zemNpgAJX,2022-05-13,3,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],May,2022
Ed Sheeran,Shivers,1y0haASFnCrsr7jwnAI2wB,Silvester Party Hits 2022 / 2023,3YBHGYTcnNwa0TcwpMUKk9,2022-11-25,12,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],November,2022
Ed Sheeran,Photograph,5s7jBWHnSpyzQdxsnCxgej,Mellow Pop,50i23lc9RoctA65lVHpz98,2022-04-22,2,False,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[],April,2022
Ed Sheeran,Shivers,4a7VicqaLX3GB1XyOW03xs,All Hits,0DAAUTVAQdVMhrA9ZkILH2,2022-11-04,0,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],November,2022
Ed Sheeran,Don't,7JrKHJYcd692eLfIPn6S18,Back to the Office,1jPIsr138LvOMyhcJfxXaJ,2022-09-09,0,False,0.807,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[],September,2022
Ed Sheeran,The Joker and the Queen,1NQVwRDJ0PlEwLrOIq5ysG,Mellow Mood,3qUNd3SMojQ6wPInLlEx6j,2022-05-06,0,False,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[],May,2022
Ed Sheeran,Bad Habits - Joel Corry Remix,57HEMkBY2mp86niGE2ujEv,House Pop,1OkjQMjCASqWxF66nGEFZt,2022-07-29,1,False,0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,4,['Joel Corry'],July,2022
Ed Sheeran,Merry Christmas,4nzU45Ia36fkgK2t69nWhg,The Christmas Song - Chestnuts Roasting On an Open Fire,1YY3MVi31ppkETArQXZuRc,2022-10-01,0,False,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John'],October,2022
Ed Sheeran,2step,5vB0Epz9tL75oGaGgiDZiq,Hits rentrée 2022,2Xa2XJLhax15tHOz1q13Ci,2022-09-23,0,False,0.763,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,4,[],September,2022
Ed Sheeran,Perfect,3rX8bRTHUsePuZPqkZturG,Instant Classics: Pop,3H7BoFPxqiw05XjjlWA0Rp,2022-06-10,0,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],June,2022
Ed Sheeran,Afterglow,4u2NUSJtb77zXF1ZhuQJu0,Chill Out 2022,7dyp0IxVCP7MnfuRS4ZM3d,2022-01-21,1,False,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],January,2022
